ID,Date (GMT),Time (24hr),ConfP (psi),ActP (psi),Load (lbs),SmallLVDT (in),LargeLVDT (in),LVTemp (C),UVTemp (C),PistonTemp (C),LCTemp (C),AmbTemp (C),CFluidTemp,DilaFDBK (mL),Isco Vol (mL),DnStream Flow (SCCM),Schu01 (in),Schu02 (in),PorePress(psig),US PorePressTemp(C),DS PorePressTemp(C)
24466,6/7/2016,10:26:27 AM,5486.84,4.05566,-246.756,0.499749,-0.00445533,184.6,187,165.5,24.1,22.8,170.2,35.7562,48.5175,9.25598E-005,-0.420827,0.861962,288.195,26.9,25
24467,6/7/2016,10:26:37 AM,5485.91,4.05566,-235.572,0.499749,-0.00445533,184.3,186.7,165.5,24.1,22.9,170.2,35.7681,48.5341,9.25598E-005,-0.420735,0.861962,272.815,26.9,25
24468,6/7/2016,10:26:47 AM,5485.91,4.05566,-235.572,0.499749,-0.00427139,183.9,186.1,165.5,24.1,22.8,170.2,35.7562,48.5549,9.25598E-005,-0.420521,0.861187,258.666,26.9,25
24469,6/7/2016,10:26:57 AM,5484.05,4.05566,-235.572,0.499749,-0.00445533,184.1,185.5,165.5,24.1,22.7,170.2,35.7681,48.5487,9.25598E-005,-0.420521,0.861094,245.131,26.8,25
24470,6/7/2016,10:27:07 AM,5481.26,4.05566,-246.756,0.499749,-0.00445533,188,185,165.5,24.1,22.7,170.2,35.7681,48.5549,9.25598E-005,-0.420338,0.861,233.442,26.7,25
24471,6/7/2016,10:27:18 AM,5479.1,4.05566,-235.572,0.499749,-0.00427139,192.2,184.4,165.5,24.1,22.8,170.2,35.7681,48.5175,9.25598E-005,-0.420338,0.86128,222.061,26.7,25
24472,6/7/2016,10:27:28 AM,5482.19,4.05566,-246.756,0.499749,-0.00427139,196.6,183.7,165.5,24.1,22.8,170.2,35.7681,48.3888,9.25598E-005,-0.420246,0.861466,212.525,26.7,25
24473,6/7/2016,10:27:37 AM,5484.05,5.2959,-246.756,0.499749,-0.00445533,196.3,183.3,165.5,24.1,22.8,170.2,35.7681,48.3224,9.25598E-005,-0.420338,0.861187,200.837,26.6,25
24474,6/7/2016,10:27:47 AM,5484.98,4.05566,-235.572,0.499749,-0.00445533,193.8,183.6,165.4,24.1,22.9,170.2,35.7681,48.3224,9.25598E-005,-0.420429,0.861187,193.147,26.6,25
24475,6/7/2016,10:27:57 AM,5485.91,4.05566,-246.756,0.499749,-0.00427139,191.2,183.9,165.5,24.1,22.8,170.2,35.7562,48.3369,9.25598E-005,-0.420521,0.861466,184.534,26.6,25
24476,6/7/2016,10:28:07 AM,5486.84,4.05566,-235.572,0.499749,-0.00445533,189.4,184.5,165.5,24.1,22.8,170.2,35.7562,48.3535,9.25598E-005,-0.420735,0.861466,176.844,26.6,25
24477,6/7/2016,10:28:17 AM,5486.84,4.05566,-235.572,0.499749,-0.00427139,187.9,185.2,165.5,24.1,22.8,170.2,35.7562,48.368,9.25598E-005,-0.420827,0.862148,169.154,26.5,25
24478,6/7/2016,10:28:27 AM,5486.84,4.05566,-235.572,0.49973,-0.00445533,186.9,185.9,165.5,24.1,22.8,170.2,35.7681,48.4054,9.25598E-005,-0.420919,0.861373,162.694,26.4,25
24479,6/7/2016,10:28:38 AM,5486.84,4.05566,-235.572,0.499749,-0.00445533,186.2,186.6,165.5,24.1,22.7,170.2,35.7681,48.4199,9.25598E-005,-0.420919,0.860814,155.927,26.4,25
24480,6/7/2016,10:28:48 AM,5486.84,4.05566,-235.572,0.499749,-0.00445533,185.6,187.3,165.4,24.1,22.8,170.2,35.7681,48.4345,9.25598E-005,-0.420827,0.861869,150.083,26.4,25
24481,6/7/2016,10:28:57 AM,5486.84,4.05566,-235.572,0.49973,-0.00445533,185.1,187.1,165.4,24.1,22.9,170.2,35.7681,48.4656,9.25598E-005,-0.420827,0.862148,144.238,26.4,25
24482,6/7/2016,10:29:07 AM,5486.84,4.05566,-246.756,0.499749,-0.00445533,184.7,186.5,165.5,24.1,22.9,170.2,35.7681,48.4864,9.25598E-005,-0.420735,0.861094,139.624,26.3,25
24483,6/7/2016,10:29:17 AM,5485.91,4.05566,-235.572,0.499749,-0.00445533,184.4,185.9,165.4,24.1,22.8,170.2,35.7562,48.503,9.25598E-005,-0.420735,0.861,133.78,26.3,25
24484,6/7/2016,10:29:27 AM,5485.91,4.05566,-246.756,0.499749,-0.00445533,184,185.3,165.4,24.1,22.7,170.2,35.7681,48.5175,9.25598E-005,-0.420735,0.861187,128.858,26.3,25
24485,6/7/2016,10:29:37 AM,5484.98,4.05566,-246.756,0.499749,-0.00445533,184.1,184.7,165.4,24.1,22.7,170.2,35.7562,48.5175,9.25598E-005,-0.420521,0.860907,124.244,26.3,25
24486,6/7/2016,10:29:48 AM,5482.19,4.05566,-235.572,0.499749,-0.00445533,187.9,184.1,165.4,24.1,22.7,170.2,35.7681,48.5175,9.25598E-005,-0.420521,0.861559,120.245,26.2,25
24487,6/7/2016,10:29:58 AM,5481.26,5.2959,-235.572,0.499749,-0.00445533,191,183.6,165.4,24.1,22.7,170.2,35.7681,48.503,9.25598E-005,-0.420429,0.860907,115.631,26.2,25
24488,6/7/2016,10:30:07 AM,5481.26,4.05566,-246.756,0.499749,-0.00445533,193.9,183.9,165.4,24.1,22.7,170.2,35.7681,48.4199,9.25598E-005,-0.420429,0.861559,112.555,26.2,25
24489,6/7/2016,10:30:17 AM,5484.05,4.05566,-235.572,0.499749,-0.00445533,195,183.9,165.5,24.1,22.8,170.2,35.7681,48.3057,9.25598E-005,-0.420338,0.861373,108.864,26.1,25
24490,6/7/2016,10:30:27 AM,5484.98,4.05566,-235.572,0.499749,-0.00427139,192.8,184.2,165.4,24.1,22.7,170.2,35.7681,48.3224,9.25598E-005,-0.420429,0.861,104.865,26.1,25
24491,6/7/2016,10:30:37 AM,5485.91,4.05566,-235.572,0.499749,-0.00445533,190.2,185,165.5,24.1,22.7,170.2,35.7681,48.3161,9.25598E-005,-0.420521,0.861094,101.174,26.1,25
24492,6/7/2016,10:30:47 AM,5485.91,4.05566,-246.756,0.499749,-0.00427139,188.6,185.7,165.4,24.1,22.7,170.2,35.7562,48.3369,9.25598E-005,-0.420613,0.861187,97.175,26.1,25
24493,6/7/2016,10:30:58 AM,5486.84,4.05566,-235.572,0.499749,-0.00445533,187.5,186.1,165.4,24.1,22.6,170.2,35.7681,48.3535,9.25598E-005,-0.420827,0.86128,94.4067,26.1,25.1
24494,6/7/2016,10:31:08 AM,5486.84,4.05566,-246.756,0.49973,-0.00427139,186.6,186.5,165.4,24.1,22.6,170.2,35.7681,48.3846,9.25598E-005,-0.420827,0.861094,91.6382,26.1,25
24495,6/7/2016,10:32:55 AM,5484.05,4.05566,-235.572,0.499749,-0.00445533,186.7,184.8,165.4,24.1,22.7,170.2,35.7681,48.3743,9.25598E-005,-0.420338,0.861094,-12.946,25.9,25
24496,6/7/2016,10:34:36 AM,5484.05,4.05566,-235.572,0.499749,-0.00445533,186.4,183.6,165.4,24.1,22.9,170.1,35.7681,48.2185,9.25598E-005,-0.420063,0.861187,-12.946,26,25
24497,6/7/2016,10:36:15 AM,5484.98,4.05566,-235.572,0.499749,-0.00445533,187.8,185.8,165.4,24.1,22.7,170,35.7681,47.9548,9.25598E-005,-0.419971,0.861559,848.645,26.1,25
24498,6/7/2016,10:37:55 AM,5484.05,4.05566,-235.572,0.499749,-0.00427139,195,186.1,165.3,24.1,22.9,170,35.7681,47.7368,9.25598E-005,-0.419757,0.861559,370.94,26.4,25.1
24499,6/7/2016,10:39:36 AM,5484.98,4.05566,-235.572,0.499749,-0.00445533,184,183.9,165.3,24.1,22.7,170,35.7681,47.8884,9.25598E-005,-0.420246,0.859264,205.758,26.5,25.1
24500,6/7/2016,10:41:15 AM,5485.91,4.05566,-246.756,0.499749,-0.00427139,184.8,184.3,165.2,24.1,22.9,170,35.7681,47.8053,9.25598E-005,-0.420246,0.859915,131.934,26.7,25.1
24501,6/7/2016,10:42:55 AM,5484.05,4.05566,-235.572,0.499749,-0.00427139,185.6,187.2,165.2,24.1,22.7,170,35.7681,47.7057,9.25598E-005,-0.420063,0.860318,92.561,26.9,25.1
24502,6/7/2016,10:44:36 AM,5480.33,5.2959,-246.756,0.499749,-0.00445533,189.5,184.6,165.2,24.1,22.6,169.9,35.7562,47.5873,9.25598E-005,-0.419879,0.860597,68.5681,27.1,25.1
24503,6/7/2016,10:46:15 AM,5482.19,4.05566,-246.756,0.499749,-0.00445533,191.5,183.6,165.2,24.1,22.9,169.9,35.7681,47.6537,9.25598E-005,-0.419757,0.860039,52.2654,27.3,25.1
24504,6/7/2016,10:47:56 AM,5490.87,4.05566,-246.756,0.499749,-0.00445533,185.6,185.9,165.1,24.1,22.7,170,35.7681,47.6143,9.25598E-005,-0.420521,0.860225,40.5764,27.5,25.1
24505,6/7/2016,10:49:36 AM,5484.98,4.05566,-246.756,0.499749,-0.00445533,189.2,186.5,165.1,24.1,23,170,35.7681,47.7534,9.25598E-005,-0.420063,0.859729,32.8865,27.6,25.1
24506,6/7/2016,10:51:15 AM,5481.26,4.05566,-235.572,0.499749,-0.00427139,191.8,184.1,85.9,24.1,22.7,170,35.7681,47.8469,9.25598E-005,-0.419971,0.859915,26.4268,27.8,25.2
24507,6/7/2016,10:52:56 AM,5489.94,4.05566,-235.572,0.499749,-0.00427139,185.3,184.7,48.3,24.1,23,170,35.7681,47.8199,9.25598E-005,-0.420521,0.861683,21.5051,28,25.1
24508,6/7/2016,10:54:35 AM,5485.91,4.05566,-235.572,0.499749,-0.00427139,190.7,186.7,33.4,24.1,22.7,170,35.7681,47.8199,9.25598E-005,-0.420338,0.860039,16.5835,28.1,25.1
24509,6/7/2016,11:11:46 AM,5486.84,4.05566,-235.572,0.499749,-0.00445533,187.6,184.4,23.8,24.3,22.7,169.7,35.7681,47.6704,9.25598E-005,-0.421377,0.859264,-2.48755,29.5,24.1
24510,6/7/2016,11:28:26 AM,5481.26,4.05566,-235.572,0.499749,-0.00445533,191.7,186.9,23.8,24.2,22.5,169.7,35.7681,47.8365,9.25598E-005,-0.421377,0.860907,-8.33203,30.1,23.6
24511,6/7/2016,11:45:06 AM,5485.91,4.05566,-235.572,0.499749,-0.00427139,184.2,184.6,23.8,24.2,22.7,169.7,35.7681,47.8199,9.25598E-005,-0.421591,0.85945,15.6609,30.1,23.2
24512,6/7/2016,12:01:46 PM,5486.84,4.05566,-246.756,0.499749,-0.00427139,186.3,186.1,23.8,24.2,22.6,169.7,35.7562,47.5209,9.25598E-005,-0.421683,0.859915,15.6609,30.1,22.9
24513,6/7/2016,12:18:26 PM,5486.84,4.05566,-246.756,0.499749,-0.00427139,187.6,185.2,23.6,24.2,22.7,169.8,35.7681,47.768,9.25598E-005,-0.421591,0.859822,15.6609,30,22.7
24514,6/7/2016,12:35:06 PM,5487.77,4.05566,-246.756,0.499749,-0.00427139,185.6,184.4,23.7,24.2,22.6,169.5,35.7562,47.3859,9.25598E-005,-0.421499,0.85914,15.6609,30,22.6
24515,6/7/2016,12:51:47 PM,5490.87,4.05566,-246.756,0.499749,-0.00445533,185.3,183.6,23.8,24.3,22.9,169.5,35.7681,47.2052,9.25598E-005,-0.421775,0.860039,15.6609,30.1,22.6
24516,6/7/2016,1:08:27 PM,5482.19,4.05566,-246.756,0.499749,-0.00427139,189.8,184.5,23.8,24.3,22.9,169.6,35.7681,47.4523,9.25598E-005,-0.421377,0.860225,15.6609,30.2,22.6
24517,6/7/2016,1:25:06 PM,5484.05,4.05566,-246.756,0.499749,-0.00445533,186.3,184.9,23.8,24.3,23,169.6,35.7681,47.5562,9.25598E-005,-0.421591,0.860907,15.6609,30.2,22.6
24518,6/7/2016,1:41:46 PM,5484.05,4.05566,-246.756,0.499749,-0.00445533,184,184,23.7,24.3,22.9,169.4,35.7681,47.4378,9.25598E-005,-0.421499,0.861,15.6609,30.1,22.6
24519,6/7/2016,1:58:27 PM,5487.77,4.05566,-257.939,0.499749,-0.00427139,184.8,185.1,23.6,24.3,22.8,169.6,35.7681,47.5042,9.25598E-005,-0.421866,0.860504,15.6609,30,22.6
24520,6/7/2016,2:15:06 PM,5489.94,4.05566,-257.939,0.499749,-0.00427139,185.9,186.8,23.7,24.3,22.8,169.6,35.7681,47.3402,9.25598E-005,-0.422141,0.860411,15.6609,29.9,22.6
24521,6/7/2016,2:31:46 PM,5484.98,4.05566,-257.939,0.499749,-0.00427139,185.6,186.6,23.6,24.2,22.7,169.4,35.7681,47.2198,9.25598E-005,-0.421377,0.859357,14.738,29.9,22.6
24522,6/7/2016,2:48:26 PM,5486.84,4.05566,-257.939,0.499749,-0.00427139,196.3,184.8,23.6,24.3,22.7,169.3,35.7562,47.0391,9.25598E-005,-0.421591,0.862737,15.6609,29.8,22.5
24523,6/7/2016,3:05:07 PM,5487.77,4.05566,-269.125,0.499749,-0.00445533,184.7,184.4,23.6,24.3,23,169.5,35.7681,47.2572,9.25598E-005,-0.421377,0.860504,-1.56494,29.9,22.6
24524,6/7/2016,3:21:47 PM,5491.8,4.05566,-269.125,0.499749,-0.00427139,186.3,185.5,163.5,24.3,22.7,169.4,35.7562,47.1077,9.25598E-005,-0.422141,0.861,-8.33203,29.6,23.8
24525,6/7/2016,3:38:26 PM,5484.98,4.05566,-280.309,0.499749,-0.00427139,192.5,184.3,163.9,24.3,22.7,169.6,35.7681,47.4067,9.25598E-005,-0.421499,0.860132,-11.1006,29.2,24.1
24526,6/7/2016,3:55:06 PM,5484.98,4.05566,-280.309,0.499749,-0.00427139,193.3,184.4,164,24.3,22.8,169.6,35.7681,47.3236,9.25598E-005,-0.421377,0.860504,-11.1006,28.9,24.3
24527,6/7/2016,4:11:46 PM,5485.91,4.05566,-295.221,0.499749,-0.00427139,187.2,185.6,164,24.3,23,169.6,35.7681,47.4378,9.25598E-005,-0.421591,0.86069,-12.0232,28.8,24.6
24528,6/7/2016,4:28:27 PM,5486.84,4.05566,-295.221,0.49973,-0.00427139,188,184,164.1,24.3,23.1,169.6,35.7681,47.4731,9.25598E-005,-0.421683,0.860814,-12.0232,28.9,24.7
24529,6/7/2016,4:45:07 PM,5484.98,4.05566,-295.221,0.499749,-0.00427139,184.8,185.5,164.2,24.3,22.7,169.6,35.7562,47.5354,9.25598E-005,-0.421591,0.869126,-12.0232,28.7,24.8
24530,6/7/2016,5:01:46 PM,5484.98,4.05566,-295.221,0.499749,-0.00427139,184.4,185.6,164.3,24.3,22.7,169.7,35.7681,47.6039,9.25598E-005,-0.421775,0.860597,-12.946,28.7,24.9
24531,6/7/2016,5:18:26 PM,5482.19,4.05566,-306.404,0.499749,-0.00427139,186.5,185.3,164.5,24.3,22.7,169.4,35.7681,47.3547,9.25598E-005,-0.421194,0.864288,-12.946,28.7,24.7
24532,6/7/2016,5:35:06 PM,5487.77,4.05566,-306.404,0.499749,-0.00427139,191.5,187.2,164.6,24.3,22.9,169.7,35.7681,47.3402,9.25598E-005,-0.421591,0.865249,-12.0232,28.6,24.9
24533,6/7/2016,5:51:47 PM,5485.91,4.05566,-306.404,0.499749,-0.00427139,185.6,186.7,164.9,24.4,23,169.7,35.7681,47.6039,9.25598E-005,-0.421775,0.859822,-12.946,28.5,24.9
24534,6/7/2016,6:08:27 PM,5484.98,4.05566,-317.588,0.49973,-0.00427139,190.4,186,164.9,24.3,22.8,169.8,35.7562,47.6185,9.25598E-005,-0.421499,0.859915,-12.946,28.6,24.9
24535,6/7/2016,6:25:06 PM,5485.91,4.05566,-317.588,0.499749,-0.00427139,185.5,184.1,164.7,24.3,22.7,169.6,35.7562,47.3236,9.25598E-005,-0.421285,0.860504,-12.946,28.6,25
24536,6/7/2016,6:41:46 PM,5489.01,4.05566,-317.588,0.499749,-0.00445533,184.8,186.9,164.6,24.3,23,169.6,35.7681,47.2364,9.25598E-005,-0.421683,0.859636,-12.946,28.6,24.9
24537,6/7/2016,6:58:26 PM,5485.91,4.05566,-317.588,0.49973,-0.00427139,184.6,185.8,164.7,24.3,23,169.6,35.7562,47.3714,9.25598E-005,-0.421285,0.85731,-12.946,28.5,25
24538,6/7/2016,7:15:07 PM,5486.84,4.05566,-317.588,0.49973,-0.00427139,188.2,183.5,164.6,24.3,23,169.7,35.7562,47.4067,9.25598E-005,-0.421591,0.859357,-12.946,28.5,24.9
24539,6/7/2016,7:31:47 PM,5484.98,4.05566,-317.588,0.499749,-0.00427139,183.5,186.7,164.6,24.3,23,169.7,35.7681,47.4689,9.25598E-005,-0.421285,0.858178,-12.946,28.6,25
24540,6/7/2016,7:48:26 PM,5491.8,4.05566,-317.588,0.499749,-0.00427139,186.9,183.6,164.5,24.3,23,169.8,35.7681,47.4523,9.25598E-005,-0.42205,0.85945,-12.946,28.6,24.9
24541,6/7/2016,8:05:06 PM,5490.87,4.05566,-317.588,0.499749,-0.00427139,184.5,185.9,164.4,24.3,22.9,169.7,35.7681,47.4378,9.25598E-005,-0.421958,0.859915,-12.946,28.5,25
24542,6/7/2016,8:21:46 PM,5485.91,4.05566,-317.588,0.499749,-0.00427139,185.6,186.7,164.4,24.3,22.9,169.8,35.7681,47.6537,9.25598E-005,-0.421591,0.85914,-13.8689,28.4,24.9
24543,6/7/2016,8:38:27 PM,5487.77,4.05566,-317.588,0.499749,-0.00427139,183.7,185,164.3,24.3,23.2,169.5,35.7562,47.1077,9.25598E-005,-0.421285,0.860132,-13.8689,28.4,24.9
24544,6/7/2016,8:55:07 PM,5487.77,4.05566,-317.588,0.49973,-0.00427139,193.7,184.2,164.1,24.3,23.1,169.6,35.7562,47.0557,9.25598E-005,-0.421499,0.859264,-12.946,28.4,25
24545,6/7/2016,9:11:47 PM,5482.19,4.05566,-317.588,0.499749,-0.00427139,190.6,186.6,164.1,24.3,23,169.5,35.7562,47.1367,9.25598E-005,-0.421102,0.859047,-13.8689,28.4,24.9
24546,6/7/2016,9:28:26 PM,5489.01,4.05566,-317.588,0.499749,-0.00427139,192.1,184.1,164.1,24.3,22.8,169.5,35.7562,47.0038,9.25598E-005,-0.421499,0.858953,-12.946,28.2,24.9
24547,6/7/2016,9:45:06 PM,5489.01,4.05566,-317.588,0.49973,-0.00427139,188.5,184.1,164.1,24.3,22.9,169.7,35.7562,47.2052,9.25598E-005,-0.421775,0.85886,-13.8689,28.3,24.9
24548,6/7/2016,10:01:47 PM,5487.77,4.05566,-317.588,0.499749,-0.00427139,185,185.5,164.1,24.2,22.9,169.5,35.7681,47.091,9.25598E-005,-0.421683,0.858488,-13.8689,28.2,24.9
24549,6/7/2016,10:18:27 PM,5484.05,4.05566,-317.588,0.499749,-0.00427139,189.8,187,164.2,24.3,23,169.5,35.7562,47.008,9.25598E-005,-0.421194,0.860597,-13.8689,28.4,24.9
24550,6/7/2016,10:35:07 PM,5487.77,4.05566,-306.404,0.499749,-0.00427139,184.5,186.3,164.3,24.3,22.8,169.6,35.7562,47.1077,9.25598E-005,-0.421499,0.860411,-13.8689,28.4,24.9
24551,6/7/2016,10:51:46 PM,5486.84,4.05566,-306.404,0.499749,-0.00427139,189,184.5,164.3,24.3,23,169.6,35.7562,47.2405,9.25598E-005,-0.421499,0.858271,-13.8689,28.3,24.8
24552,6/7/2016,11:08:26 PM,5486.84,4.05566,-306.404,0.49973,-0.00427139,193.4,184.2,164.4,24.3,23,169.4,35.7562,46.9934,9.25598E-005,-0.421102,0.86069,-13.8689,28.4,24.8
24553,6/7/2016,11:25:07 PM,5485.91,5.2959,-306.404,0.499749,-0.00427139,185.7,186.4,164.3,24.3,23,169.4,35.7562,47.008,9.25598E-005,-0.421285,0.857806,-13.8689,28.4,24.8
24554,6/7/2016,11:41:47 PM,5489.94,4.05566,-306.404,0.499749,-0.00427139,185.2,186.6,164.3,24.3,22.9,169.6,35.7562,47.091,9.25598E-005,-0.421958,0.858674,-13.8689,28.2,24.8
24555,6/7/2016,11:58:27 PM,5491.8,4.05566,-295.221,0.499749,-0.00427139,185.8,184.8,164.3,24.3,23,169.7,35.7562,47.2405,9.25598E-005,-0.421958,0.85886,-13.8689,28.4,24.9
24556,6/8/2016,12:15:06 AM,5489.94,4.05566,-295.221,0.499749,-0.00427139,184,185,164.4,24.3,22.8,169.6,35.7681,47.3547,9.25598E-005,-0.421775,0.857217,-13.8689,28.3,24.9
24557,6/8/2016,12:31:46 AM,5485.91,4.05566,-295.221,0.499749,-0.00427139,185.8,186.1,164.6,24.2,22.8,169.6,35.7562,47.3236,9.25598E-005,-0.421377,0.858178,-13.8689,28.2,24.7
24558,6/8/2016,12:48:27 AM,5487.77,4.05566,-295.221,0.499749,-0.00427139,191.4,184.1,164.6,24.3,22.9,169.6,35.7562,47.1741,9.25598E-005,-0.421591,0.855666,-13.8689,28.1,24.7
24559,6/8/2016,1:05:07 AM,5489.94,4.05566,-295.221,0.499749,-0.00427139,184.9,184.1,164.6,24.3,22.9,169.5,35.7562,47.0557,9.25598E-005,-0.421377,0.85548,-13.8689,28.2,24.8
24560,6/8/2016,1:21:47 AM,5487.77,4.05566,-295.221,0.499749,-0.00427139,184.8,186.3,164.5,24.3,23.2,169.6,35.7681,47.2052,9.25598E-005,-0.421499,0.855077,-13.8689,28.2,24.7
24561,6/8/2016,1:38:26 AM,5491.8,4.05566,-295.221,0.499749,-0.00427139,186.9,186.9,164.5,24.3,22.9,169.6,35.7681,47.0246,9.25598E-005,-0.42205,0.859357,-13.8689,28.2,24.8
24562,6/8/2016,1:55:06 AM,5484.05,4.05566,-280.309,0.499749,-0.00427139,189,185.8,164.5,24.3,23.1,169.4,35.7562,46.9727,9.25598E-005,-0.421102,0.859543,-15.0994,28.2,24.8
24563,6/8/2016,2:11:47 AM,5485.91,4.05566,-295.221,0.499749,-0.00427139,191.2,184.8,164.6,24.3,23,169.5,35.7681,47.1077,9.25598E-005,-0.421499,0.865436,-13.8689,28.4,24.8
24564,6/8/2016,2:28:27 AM,5490.87,4.05566,-295.221,0.499749,-0.00427139,190.7,184.4,164.9,24.4,23.2,169.6,35.7562,47.1741,9.25598E-005,-0.421866,0.860504,-13.8689,29.2,24.8
24565,6/8/2016,2:45:07 AM,5489.01,4.05566,-295.221,0.499749,-0.00427139,184.1,186.9,165.1,24.4,23.2,169.8,35.7562,47.4378,9.25598E-005,-0.421683,0.859047,-13.8689,29.9,24.9
24566,6/8/2016,3:01:47 AM,5486.84,4.05566,-295.221,0.499749,-0.00427139,185.3,186.3,165.2,24.3,23.2,170,35.7562,47.8199,9.25598E-005,-0.421683,0.863606,-13.8689,30.2,24.9
24567,6/8/2016,3:18:26 AM,5490.87,4.05566,-280.309,0.499749,-0.00427139,184.4,184,165.4,24.3,23.2,170,35.7562,47.8572,9.25598E-005,-0.421958,0.85886,-13.8689,30.5,24.9
24568,6/8/2016,3:35:07 AM,5484.05,4.05566,-295.221,0.499749,-0.00445533,189.9,185.9,165.5,24.3,23.3,170.1,35.7562,47.9175,9.25598E-005,-0.421683,0.858767,-13.8689,30.5,25
24569,6/8/2016,3:51:47 AM,5482.19,4.05566,-280.309,0.499749,-0.00427139,187.4,187.1,165.6,24.3,23.2,170,35.7562,47.7534,9.25598E-005,-0.421285,0.86283,-13.8689,30.5,25
24570,6/8/2016,4:08:27 AM,5485.91,5.2959,-280.309,0.499749,-0.00427139,187.5,185.2,165.7,24.4,23,170.2,35.7681,47.9175,9.25598E-005,-0.421775,0.858767,-15.0994,30.7,25
24571,6/8/2016,4:25:07 AM,5489.01,4.05566,-280.309,0.499749,-0.00427139,186.7,183.9,165.7,24.3,23.2,170,35.7681,47.7223,9.25598E-005,-0.421866,0.857806,-13.8689,30.8,25
24572,6/8/2016,4:41:46 AM,5486.84,4.05566,-280.309,0.499749,-0.00427139,183.9,186.8,165.8,24.3,23.2,170.1,35.7562,47.9029,9.25598E-005,-0.421591,0.858085,-13.8689,30.8,25
24573,6/8/2016,4:58:27 AM,5484.05,4.05566,-280.309,0.49973,-0.00427139,193.7,187.5,166,24.3,23.2,170.2,35.7562,47.6849,9.25598E-005,-0.421499,0.857496,-13.8689,30.8,25
24574,6/8/2016,5:15:07 AM,5484.05,4.05566,-280.309,0.499749,-0.00427139,187.1,185.2,165.9,24.3,23.2,170.2,35.7562,47.9382,9.25598E-005,-0.421591,0.858271,-15.0994,30.9,25
24575,6/8/2016,5:31:47 AM,5482.19,5.2959,-280.309,0.49973,-0.00427139,191.2,185.8,165.8,24.4,23.3,170.3,35.7562,47.8406,9.25598E-005,-0.421499,0.858953,-13.8689,31,25
24576,6/8/2016,5:48:27 AM,5485.91,4.05566,-280.309,0.499749,-0.00427139,184.2,186.4,165.9,24.4,23.2,170.2,35.7562,47.8365,9.25598E-005,-0.421683,0.858085,-13.8689,30.8,25.1
24577,6/8/2016,6:05:06 AM,5486.84,4.05566,-280.309,0.49973,-0.00427139,184.9,184.1,165.9,24.3,23.3,170.2,35.7562,47.9694,9.25598E-005,-0.421775,0.85762,-13.8689,30.9,25.1
24578,6/8/2016,6:21:47 AM,5487.77,5.2959,-280.309,0.49973,-0.00427139,184.9,183.7,165.9,24.3,23.1,170.2,35.7562,47.9029,9.25598E-005,-0.421683,0.85762,-15.0994,30.8,25.1
24579,6/8/2016,6:38:27 AM,5481.26,4.05566,-269.125,0.499749,-0.00427139,189.9,185.9,165.8,24.3,23.2,170.2,35.7681,47.8095,9.25598E-005,-0.421377,0.85886,-13.8689,30.8,25.1
24580,6/8/2016,6:55:07 AM,5489.01,4.05566,-269.125,0.49973,-0.00427139,186.4,185.8,165.7,24.3,23.1,170.1,35.7562,47.6392,9.25598E-005,-0.421958,0.860132,-15.0994,31,25.2
24581,6/8/2016,7:11:47 AM,5487.77,4.05566,-269.125,0.499749,-0.00427139,184.3,183.8,165.5,24.3,23.1,170.2,35.7562,47.7534,9.25598E-005,-0.421591,0.858674,-15.0994,31,25
24582,6/8/2016,7:28:26 AM,5486.84,4.05566,-269.125,0.499749,-0.00427139,185.2,186.7,165.5,24.3,23.3,170.2,35.7562,47.8572,9.25598E-005,-0.421775,0.858085,-15.0994,31,25.1
24583,6/8/2016,7:45:07 AM,5482.19,4.05566,-269.125,0.499749,-0.00427139,191,185.8,165.4,24.3,23.3,170.1,35.7562,47.7057,9.25598E-005,-0.421499,0.857899,-15.0994,30.9,25.1
24584,6/8/2016,8:01:47 AM,5487.77,4.05566,-269.125,0.499749,-0.00427139,184.8,184,165.4,24.3,23.2,170,35.7562,47.6392,9.25598E-005,-0.421866,0.857806,-15.0994,30.8,25
24585,6/8/2016,8:18:27 AM,5489.94,4.05566,-269.125,0.49973,-0.00427139,186.4,186.1,165.2,24.3,23.2,170,35.7562,47.3547,9.25598E-005,-0.42205,0.857899,-15.0994,30.7,25
24586,6/8/2016,8:35:07 AM,5486.84,4.05566,-269.125,0.499749,-0.00427139,184.4,185.9,164.9,24.1,23,170,35.7562,47.6039,9.25598E-005,-0.421591,0.857496,-15.0994,30.7,24.9
24587,6/8/2016,8:51:47 AM,5484.98,4.05566,-257.939,0.499749,-0.00427139,185,185.3,165,24.1,23,170,35.7562,47.7223,9.25598E-005,-0.421775,0.856938,-15.0994,30.5,24.9
24588,6/8/2016,9:08:27 AM,5483.12,4.05566,-269.125,0.49973,-0.00427139,189,184.4,165.1,24.1,22.9,170,35.7562,47.7223,9.25598E-005,-0.421683,0.85886,-15.0994,29.6,24.7
24589,6/8/2016,9:25:07 AM,5484.98,4.05566,-257.939,0.499749,-0.00427139,184,183.7,164.9,24.1,22.9,169.9,35.7562,47.4731,9.25598E-005,-0.421499,0.85731,-15.0994,28.9,24.8
24590,6/8/2016,9:41:47 AM,5485.91,4.05566,-257.939,0.499749,-0.00427139,184.5,183.8,164.7,24.1,22.9,170,35.7681,47.6704,9.25598E-005,-0.421866,0.857124,-15.0994,28.5,24.8
